"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YNL302C",775.460877129996,1.53014459862315,0.500375383010641,3.0579933597385,0.00222824513564246,0.0439390746785729
"YOR294W",30.5967288047771,1.78109191581246,0.582594259854801,3.05717381468255,0.00223434672666834,0.0439390746785729
"YPR112C",63.5822823913793,1.48031221204797,0.484170517696808,3.05741914871189,0.002232518587783,0.0439390746785729
"YBR285W",22.1075383366294,-1.99889861849773,0.655550968718816,-3.04918871892494,0.00229460289132752,0.0442196249173263
"YJR025C",113.57792155568,-2.13496143512124,0.70018769710508,-3.04912731821513,0.00229507193834411,0.0442196249173263
"YOR369C",1814.40476901775,1.52767837558726,0.500993425367757,3.04929825070231,0.00229376638362613,0.0442196249173263
"YPL266W",51.1574744719668,1.58000400850176,0.51785985860003,3.05102622314288,0.00228060655576789,0.0442196249173263
"YPL186C",115.320722724055,-1.33371714907765,0.436823093722179,-3.05322032705052,0.00226399645364714,0.0442196249173263
"YFL030W",66.9522895029353,-1.53532248428586,0.503743019428102,-3.04782880372001,0.00230501202938746,0.0442320655155441
"YDR465C",49.940017733635,1.54402460546996,0.507238677987895,3.04398042277605,0.0023347033302775,0.0445133192091963
"YJL177W",455.550544766272,1.47523068903422,0.484713988931516,3.0435075585216,0.00233837566764006,0.0445133192091963
"YEL041W",49.0182984725405,-2.04187740267288,0.672319727298273,-3.03706305164984,0.00238895479271485,0.0447599836949999
"YER002W",50.9400178757908,1.5204627633295,0.500152316359832,3.0399994433608,0.00236578585867313,0.0447599836949999
"YGL184C",22.4134645065134,-2.5203227970493,0.829826717102351,-3.03716757379173,0.00238812653185595,0.0447599836949999
"YGR118W",663.011035056887,1.38161615005114,0.454885359752582,3.03728427488328,0.00238720207242655,0.0447599836949999
"YLR185W",410.806965923074,1.48602971806433,0.489624178245855,3.03504153611906,0.00240502562633694,0.0448843802185785
"YNL182C",23.9500105195902,1.99685326299883,0.658357370965106,3.03308408330203,0.00242068141474023,0.0450000892685498
"YEL060C",731.769442443247,-1.19111517797875,0.39329133700012,-3.02858228982143,0.00245704150693665,0.0454982900058814
"YDL075W",654.734821016093,1.43862448284225,0.47553530638092,3.02527375683408,0.00248408174093308,0.0457909157623374
"YHR072W-A",51.0429711821618,1.51843397917394,0.502077753637011,3.02430045580497,0.00249208808204358,0.0457909157623374
"YLR258W",501.645996439972,-1.1845402062672,0.39242636010965,-3.0185031554359,0.0025402675632705,0.0463185185195567
"YMR116C",2065.26442435514,1.76530755539753,0.584780228467872,3.01875383171323,0.00253816677623684,0.0463185185195567
"YKR093W",57.065660013967,1.49435044891848,0.496248173203473,3.0112966245737,0.00260134597257751,0.0472511659675433
"YGR145W",76.4540080482179,1.41160096015724,0.46989341083685,3.00408758157147,0.0026637863204392,0.0482013653953238
"YPL220W",780.318943621566,1.43140687248276,0.477906453539785,2.99516121174035,0.00274299825817818,0.0494466996616286
"YMR090W",103.044196788407,-1.42709958286101,0.476844076305611,-2.99280132389939,0.00276429635997418,0.0494559638237486
"YMR230W",315.724641290251,1.51250055115644,0.505214281825949,2.99378027416396,0.00275544301898767,0.0494559638237486
"YPL146C",57.2557228674309,1.55224188765613,0.518933279023802,2.9912166947091,0.00277868237035561,0.0495271513128177
"YBL072C",1126.51394242728,1.43704431482727,0.481228706661256,2.9861982357566,0.00282469468171625,0.0499082363499501
"YIL133C",599.705204351111,1.50762381574054,0.504744525423661,2.98690474052216,0.00281817520663411,0.0499082363499501
"YKL009W",57.7696437939258,1.51722140512584,0.508299447489913,2.98489682138784,0.00283673991629562,0.0499082363499501
"YML024W",644.535695871743,1.41394158367865,0.473788797955687,2.98432886083324,0.0028420113576038,0.0499082363499501
"YHR197W",33.7268460642944,1.65752731782034,0.55579499604323,2.98226383760284,0.00286125302784473,0.0500614086746803
"YDR342C",5153.4424769109,-1.136876564468,0.38206593369302,-2.97560306798106,0.00292413070840387,0.0508826251913023
"YOR234C",228.327384346865,1.56133983991561,0.524814347907951,2.97503268753898,0.0029295732932164,0.0508826251913023
"YLR356W",39.6767297375999,-1.62589784113553,0.547381372516858,-2.97032000497141,0.00297489681497211,0.0511102308391779
"YLR401C",52.7532085181221,1.48597108119859,0.500123501749611,2.97120826355916,0.00296630549801626,0.0511102308391779
"YMR315W",294.558978200251,-1.19793264688095,0.403147878562514,-2.97144722961798,0.00296399806442907,0.0511102308391779
"YML022W",65.483168583524,1.48821187038674,0.501387220996794,2.9681886734729,0.00299560391507056,0.0512808598266936
"YGR289C",1065.83276804149,-1.19989915646948,0.404406250943122,-2.96706382176628,0.00300658542316383,0.0512843728632138
"YJL189W",389.340747720653,1.394748701672,0.471132673875461,2.96041599110294,0.00307223897672705,0.0516635522623465
"YJR070C",108.82870621837,1.58824468577466,0.53593033259413,2.96352825951627,0.00304134134673483,0.0516635522623465
"YNL002C",76.0840396319808,1.36896494870005,0.462282369692937,2.96131766740178,0.00306325809284457,0.0516635522623465
"YOR312C",766.983572651415,1.43535022392881,0.484562304074863,2.96215824437523,0.00305490734125369,0.0516635522623465
"YBL087C",475.547008684651,1.41497887641961,0.478707546515753,2.95583156505148,0.00311827330976693,0.0522530376097916
"YBR299W",863.683600631646,-1.19326602245033,0.40392034678499,-2.95421122493122,0.00313469372066179,0.0523438856723841
"YNR015W",53.0973936364789,1.52399795950889,0.516192499301433,2.95238299969746,0.00315331544293806,0.0524707279473504
"YPL263C",81.3659908117156,1.36132632208261,0.461293998105744,2.95110347776636,0.00316640817007442,0.0525050051616174
"YMR143W",713.09886033577,1.4435586905281,0.489416835300199,2.94954849610486,0.00318238623341462,0.0525867225167368
"YGR085C",582.081320399351,1.3723699063209,0.465587056716483,2.94761180862594,0.00320238922216478,0.0527341533158553
"YGR292W",950.616516164109,-1.17048389511409,0.397600581291046,-2.94386867170422,0.003241375106328,0.0530972592329769
"YOL041C",50.5067533205166,1.66725171994744,0.566445931410441,2.94335545105957,0.00324675403168655,0.0530972592329769
"YJL148W",43.7166417320908,1.62772958488421,0.553443939477023,2.94109207596046,0.00327057300186101,0.0533036195748512
"YHR071W",67.6819430334344,-1.88300358106152,0.641361601282195,-2.93594686257652,0.00332531279117863,0.0540107971782221
"YFR032C-A",318.170296149668,1.31950327727867,0.450396843833043,2.92964592302471,0.00339348438173759,0.0545594330158419
"YLR080W",30.9339575595404,-1.67945204182482,0.573217673365765,-2.92986786671035,0.00339106165268412,0.0545594330158419
"YMR131C",118.763727587778,1.47241483779635,0.502433283152055,2.93056787273137,0.0033834307254959,0.0545594330158419
"YBL064C",205.559586501236,-1.23200760799754,0.421123986893823,-2.92552228403024,0.00343878546627037,0.0546360309033792
"YGR173W",44.2848592579369,1.62345281336636,0.556157503216507,2.91905225404171,0.00351097365051685,0.0546360309033792
"YHR138C",47.0702161892799,-1.54698884192893,0.529273844910221,-2.92285148190411,0.00346841911675701,0.0546360309033792
"YIL148W",719.991784183435,1.40684643517051,0.48064608066484,2.92699034021984,0.00342259510941567,0.0546360309033792
"YJL109C",116.299694604739,1.31001926775463,0.448775614045392,2.91909637412278,0.00351047675412701,0.0546360309033792
"YLR333C",279.29481395543,1.54284699549,0.527939767592444,2.92239207992575,0.00347353973546521,0.0546360309033792
"YMR250W",400.964706036124,-1.14177566216083,0.390693816546152,-2.92243084944232,0.00347310733428083,0.0546360309033792
"YMR297W",654.311565997086,-1.1330916424197,0.38824148031556,-2.91852287782008,0.00351694067075811,0.0546360309033792
"YNL061W",117.261461871032,1.39294893808188,0.477216014023456,2.91890652691595,0.0035126153372093,0.0546360309033792
"YOL124C",21.8106559082705,2.01946905610163,0.690955066219439,2.92272125183358,0.00346986999816465,0.0546360309033792
"YOR293W",411.061065152465,1.50735753968578,0.516598650651094,2.91785032304282,0.00352453487861681,0.0546360309033792
"YJL191W",150.604155371804,1.32742441533114,0.455545616277083,2.9139220484206,0.00356919017535075,0.0551486235210851
"YGL103W",1410.40378297403,1.23389824225397,0.423930853772049,2.91061202853012,0.00360721624198049,0.0552284706595823
"YKL006W",524.45271267627,1.46733657957296,0.504162700259912,2.91044255915105,0.00360917301431605,0.0552284706595823
"YLL039C",844.718171907494,-1.10872358143835,0.380824939831155,-2.91137335157178,0.00359843755042345,0.0552284706595823
"YOL039W",706.072928402149,1.41832087746351,0.488519074581197,2.90330705854101,0.00369244411554485,0.0563216075188396
"YMR014W",36.5961950342733,1.60503864198249,0.554195930534589,2.89615739407223,0.00377762879861893,0.057436854481238
"YOR095C",28.1697981639273,1.81610187903301,0.627449943570939,2.89441715254163,0.0037986313636524,0.0575722505083496
"YNL239W",150.989623635695,-1.31481917424205,0.454723857929791,-2.89146731871073,0.00383447471344836,0.0579310005120659
"YGR254W",2096.90229980375,-1.09747672597713,0.379744568792587,-2.89003929527314,0.00385193673782079,0.0580106548585099
"YKL181W",187.35181243451,1.19250443197724,0.41316235369124,2.88628530969309,0.00389818600371709,0.0585219785226803
"YML026C",598.205628980525,1.53083164735518,0.530708458966315,2.88450583647536,0.00392028491759841,0.0586686664240593
"YGR123C",44.5380214236246,1.54161773008564,0.535414734291227,2.87929642453043,0.00398563522230696,0.059459680322755
"YLR150W",1443.21943804708,1.47859903528351,0.514691946551313,2.87278447854265,0.00406871578479313,0.0605094325619703
"YDR035W",231.82986791717,-1.82765841580013,0.638099952984448,-2.86421963714621,0.00418038037029157,0.061783944665272
"YHR087W",588.826132146829,-1.10500364429807,0.38572687572571,-2.86473075597626,0.00417363941427411,0.061783944665272
"YGR162W",306.463476554811,1.23958538623697,0.433964422667627,2.85642168225935,0.00428445689975622,0.0630315059731826
"YHR065C",56.3874261426685,1.44449495885125,0.505790354416395,2.85591638163599,0.00429128134803765,0.0630315059731826
"YIL088C",117.632244610124,-1.23254444256072,0.432171400625468,-2.85198058172497,0.00434477546648212,0.0636208813691951
"YOR289W",53.901683491372,-1.42328981176001,0.499309432997056,-2.85051656888766,0.00436482761945352,0.0637184498189549
"YNL195C",52.2102471991009,-1.66020251225985,0.583052837305908,-2.84743063755781,0.00440736975271748,0.0641427298262461
"YLR075W",2469.2025211646,1.21720784383005,0.427938557005339,2.84435189095351,0.0044501869896512,0.0645684142797258
"YNL110C",45.6035398806717,1.52963848593448,0.538737582286498,2.83930161219201,0.00452123993051778,0.0653999417304989
"YDR447C",458.206170985808,1.50297107158613,0.529591025784074,2.83798440383491,0.00453994008882036,0.065471439038473
"YLR449W",110.07019663043,1.41515205286629,0.499020746834586,2.83585815187635,0.00457027395765239,0.0657097696811714
"YPL217C",128.09779046285,1.23205220129027,0.434972247368849,2.83248462112919,0.00461877879016719,0.066207133320499
"YER110C",147.565074975084,1.20141338747498,0.424446650645203,2.83054038864181,0.00464694437368876,0.0664108356588132
"YBL024W",75.7021951765373,1.45882196871269,0.51595830709143,2.8274028127125,0.00469272573934366,0.0668643167471152
"YPL249C-A",758.585061090101,1.33938579787649,0.475196626420328,2.81859281696952,0.0048234663240379,0.068522018615213
"YOL127W",982.880212775988,1.36747507834872,0.485431532741601,2.81702976859692,0.00484700329439087,0.0686514543988278
"YIR012W",90.0586199623936,1.41140272375823,0.501414790767444,2.81484062645619,0.00488014291428436,0.068915727385992
"YER064C",58.6771108025622,1.86028400148517,0.663164140953106,2.80516373941986,0.00502910248942577,0.070809167891057
"YGR244C",283.031561205303,-1.15745573486776,0.413096046854345,-2.80190465070189,0.00508018859699761,0.0713174558498869
"YER117W",633.872912872816,1.34753228623129,0.482125819619819,2.79498054531467,0.0051902838517386,0.0726487083835999
"YBL092W",1147.32121850616,1.33863096206418,0.479305623625973,2.79285469662836,0.00522451542715659,0.0729133985860358
"YDL136W",416.938192776827,1.33368335265996,0.479031352164344,2.78412539520463,0.00536722797004129,0.0742518543878678
"YGL031C",839.246407927766,1.34028410570524,0.481167943229015,2.78548087952592,0.00534483921088118,0.0742518543878678
"YJL137C",37.5430208890376,-1.51568395765248,0.544264477637989,-2.78482983903392,0.00535558200718844,0.0742518543878678
"YKR075C",223.904774692498,1.21472985676652,0.436539166839818,2.78263658576195,0.00539191644290928,0.0743771894255225
"YBL049W",17.9947183913134,-2.14155405533015,0.770591028637491,-2.77910587554687,0.00545087554789325,0.0749731697468901
"YKL082C",72.4173619111672,1.31946054076827,0.475151063528056,2.77692852241793,0.00548752452259011,0.0752597383371941
"YDL051W",77.9424208207857,1.44369006670197,0.520355668389096,2.77442940358718,0.00552986345371121,0.0754109197121766
"YIL094C",268.652098945944,-1.15629133571607,0.416899204211495,-2.77355131416725,0.00554480948860777,0.0754109197121766
"YKL191W",84.9336807341088,1.2759550911847,0.460056222371493,2.77347643426584,0.00554608571112877,0.0754109197121766
"YNR053C",35.3513474884424,1.6765119887247,0.604976658621016,2.77120111137203,0.00558499201172626,0.0757235811504423
"YHL015W",1173.51054482362,1.37598509034346,0.496882598833044,2.76923581863209,0.00561879506188476,0.0759654707372431
"YHR170W",87.1917002469055,1.31434508427326,0.475681935761458,2.76307546169332,0.00572595266229462,0.0771949255520116
"YGR128C",50.1261433210339,1.44945266085131,0.524908264817064,2.76134471107338,0.00575638840522135,0.0773860237865774
"YDR083W",37.3007618817396,1.50259975404684,0.544767601644997,2.75823993480806,0.00581135256912559,0.0778414453554424
"YJR002W",85.9434919089991,1.27347440396771,0.461904346336988,2.75700892201312,0.00583327598624389,0.0778414453554424
"YLR344W",316.610403917131,1.37102062982374,0.497346767057471,2.75666943194448,0.00583933515274069,0.0778414453554424
"YCL059C",64.2962159617633,1.30896384417643,0.475273761069504,2.75412604565184,0.0058849098980827,0.0782298497345686
"YER131W",504.682877117984,1.5340064267172,0.557332241389501,2.75240926828981,0.00591585368538637,0.0784221384087848
"YER119C",82.2080930502984,-1.29667256540002,0.471370862974004,-2.75085430019787,0.0059440074442688,0.0785764761868757
"YLR287C-A",369.35174294672,1.237077666633,0.450149200756219,2.7481503122849,0.00599325265637907,0.0790080038551468
"YER056C-A",355.098477865624,1.38680073057644,0.505801004539394,2.74179117504783,0.00611051755413077,0.0801100634713728
"YGR209C",138.967129772215,-1.1802347466273,0.430387747634972,-2.74225916772218,0.00610181766458849,0.0801100634713728
"YGR027C",724.108348906554,1.28831841030231,0.470839322673936,2.73621668425195,0.00621500867060839,0.0812561161083113
"YER127W",25.6493789914848,1.75672158661965,0.642527613764156,2.73407951500816,0.00625549359900166,0.0815613535278051
"YDR025W",590.057146796735,1.35965246486128,0.497695065357389,2.7318986252856,0.00629705132725068,0.0816945943465328
"YNL248C",62.0950530207971,1.48134010859474,0.542269404728047,2.73174200070838,0.00630004541398982,0.0816945943465328
"YCR051W",73.0415169352032,1.31047667972276,0.480115421393139,2.72950340965966,0.00634297931586136,0.0819527134273748
"YGR271C-A",18.6211452418401,1.8563120276794,0.680239212280346,2.72891064520749,0.00635439194257224,0.0819527134273748
"YDL081C",797.527344542106,1.31139834659324,0.480752283436805,2.72780471726168,0.00637573403277839,0.0820057250324118
"YNL209W",1660.01533624213,1.27515288036265,0.468738873648046,2.7203907165594,0.00652048208286637,0.0834388793295948
"YOR182C",224.028356841694,1.30662505308161,0.480323455267625,2.72030241028639,0.00652222380975189,0.0834388793295948
"YMR070W",80.1310835275787,1.27429318306713,0.469056225746195,2.71671734244637,0.00659328893912949,0.0841218822019229
"YCL030C",793.139634344426,-1.68134703820352,0.619177286375167,-2.71545335270062,0.00661850995793279,0.0842178847320913
"YGR148C",839.583219350426,1.3599904426636,0.501894116482594,2.70971585041635,0.00673408719324123,0.0854600558736933
"YNL062C",33.1905062903,1.53652836641316,0.567439683597181,2.70782677142461,0.00677253621545587,0.085719414492964
"YHR052W",31.2327837285083,1.58663625695112,0.586899595281723,2.70342026081906,0.00686299124940021,0.0866338868856647
"YOR361C",291.915488220527,1.11094657988784,0.411302922258289,2.70104227265907,0.00691225523609101,0.0870249276945956
"YDR216W",220.276292029128,-1.11640336718944,0.414470106917664,-2.69356787994175,0.00706917491433782,0.0886865597023977
